what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1330784760004
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1330784760005
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1330784760006
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1330784760007
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1330784760008
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1330784760009
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1330784760010
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1330784760011
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1330784760012
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1330784760013
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1330784760014
os,sysinfo,,,"win32",1330784760019
arch,sysinfo,,,"x86_64",1330784760019
ws,sysinfo,,,"win32",1330784760019
locale,sysinfo,,,"pt_BR",1330784760020
processors,sysinfo,,,"2",1330784760020
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330784760020
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1330784760020
java.specification.name,sysinfo,,,"Java Platform API Specification",1330784760020
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330784760020
java.specification.version,sysinfo,,,"1.6",1330784760020
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1330784760020
java.version,sysinfo,,,"1.6.0_21",1330784760020
java.vm.info,sysinfo,,,"mixed mode",1330784760020
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1330784760020
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330784760020
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330784760020
java.vm.specification.version,sysinfo,,,"1.0",1330784760020
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1330784760020
java.vm.version,sysinfo,,,"17.0-b17",1330784760020
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1330784764524
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1330784764587
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1330784764621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784764641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784766336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784772187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784823938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1330784823982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784831071
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784833021
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330784833122
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1330784833435
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1330784833442
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1330784833685
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1330784833686
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1330784833688
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1330784833689
